"RouteDataID","CountryNum","StateNum","Route","RouteName","Latitude","Longitude","NCar","Noise","BirdCount","Time"
6344724,840,89,951,"HORN RAPIDS",46.3915681,-119.4109939,53,1,2,3
6344110,840,90,44,"GREER",39.5730496,-79.8489868,0,7,1,3
6344890,840,90,48,"YELLOW SPG",39.1823897,-78.5094379,44,0,1,3
6345476,840,91,320,"BELOIT",42.5113107,-89.1104419,21,0,12,3
6346095,840,92,53,"HORSE CREEK",43.5337167,-109.6336139,5,2,1,3
6351801,124,11,300,"Skidegate Lake",53.20804,-131.79334,6,0,1,4
6352171,124,4,104,"GRANUM",49.90214,-113.09867,27,4,2,4
6352601,124,4,214,"KATHYRN",51.4154,-113.7321,0,0,12,4
6350914,124,4,25,"MALIGNE LAKE",52.73141,-117.63709,34,6,4,4
6350752,124,4,3,"MILK RIVER",49.08995,-112.39699,1,1,1,4
6351782,124,4,63,"CARDINAL LK",56.27611,-117.82119,27,10,2,4
6352382,124,45,105,"HOLLAND",49.5463,-98.9148,10,1,1,4
6352913,124,45,307,"Hilton",49.48794,-99.81088,0,1,1,4
6353297,124,56,18,"CLOVERDALE",46.35704,-67.5403,12,0,3,4
6353503,124,65,21,"N KINGSTON",45.10326,-64.68647,51,6,1,4
6351566,124,65,37,"SHELBURNE",43.79576,-65.24425,32,9,1,4
6351734,124,68,15,"ROBLIN",44.35414,-77.00984,71,4,1,4
6350883,124,68,2,"PORT DOVER",42.67885,-80.37183,69,0,1,4
6353518,124,68,34,"SUOMI",48.23844,-89.9916,7,0,1,4
6351534,124,76,165,"CAP D'ESPOIR",48.41961,-64.31785,12,4,9,4
6351796,124,76,366,"Petite Vallée",49.01203,-65.28136,54,10,48,4
6350763,124,76,5,"VERCHÈRES",45.72505,-73.40518,24,0,2,4
6352996,124,76,70,"ILES DE LA MADELEINE",47.39233,-61.90239,61,0,2,4
6352404,124,79,225,"Donovan",51.6997,-107.13764,25,0,1,4
6353128,124,79,33,"BIGGAR",52.23764,-107.97894,4,0,17,4
6357807,840,14,103,"SAWMILL MTN",34.5675322,-118.55729,49,0,8,4
6351499,840,14,106,"MESA GRANDE",33.1990869,-116.7862853,87,0,2,4
6353127,840,14,108,"CARMEL VAL",36.4530827,-121.6956939,8,0,1,4
6352986,840,14,109,"CIMA",35.1743817,-115.4116059,26,1,2,4
6350679,840,14,112,"PEARBLOSSOM",34.5208799,-117.9406162,12,0,1,4
6351806,840,14,128,"KELSO VALLEY",35.5494581,-118.2071003,0,0,3,4
6351009,840,14,137,"JACUMBA",32.6119997,-116.2002339,78,0,2,4
6353221,840,14,14,"FISH ROCK",38.8035918,-123.5854569,99,2,2,4
6353615,840,14,140,"CARRIZO PLN",35.0931687,-119.7298739,4,0,3,4
6352143,840,14,153,"GOLD HILL",38.7687607,-120.9253159,197,1,1,4
6350841,840,14,154,"CROWLEY LAKE",37.6375765,-118.6550657,10,0,1,4
6352091,840,14,166,"DORRIS",41.9998861,-121.8916067,82,0,45,4
6352117,840,14,190,"COPPEROPOLIS",37.9834939,-120.6452578,434,0,21,4
6354760,840,14,21,"HUGHSON",37.5947824,-120.860951,182,0,1,4
6352612,840,14,221,"CLEVELAND NF",32.92408,-116.48047,4,0,2,4
6369474,840,14,231,"JOSHUA TREE 2",34.0138414,-116.16262,254,3,3,4
6350776,840,14,319,"PESCADERO",37.1650627,-122.2276839,28,0,1,4
6353638,840,14,352,"STATEN IS.",38.1231944,-121.525076,62,1,4,4
6354999,840,14,37,"VALLEY WELLS",35.473722,-115.7029053,0,0,8,4
6351385,840,14,431,"HAY FORK",40.4903837,-123.0732879,14,4,1,4
6350633,840,14,49,"PALO VERDE",33.4048617,-114.7292329,83,2,23,4
6350677,840,14,503,"Tracy 2",37.665124,-121.73284,65,0,5,4
6350665,840,14,51,"ANZA BORREGO",32.903954,-116.23272,8,0,24,4
6350812,840,14,59,"INYOKERN",35.6076917,-117.800197,17,0,2,4
6355000,840,14,64,"TECOPA",35.8040435,-116.1930811,5,0,5,4
6350800,840,14,69,"IRON MTNS",34.0883297,-115.1040949,79,6,1,4
6351250,840,14,7,"RED BLUFF",40.3520163,-122.3059647,119,1,1,4
6352981,840,14,70,"COACHELLA CN",33.4529856,-115.7137562,47,0,1,4
6350733,840,14,71,"POINT REYES",38.0453507,-122.8668979,320,0,7,4
6353283,840,14,83,"FAIRFAX",37.9851247,-122.5909499,190,13,159,4
6350638,840,14,89,"NILAND",33.2200507,-115.4847789,13,1,40,4
6350797,840,14,907,"CHOLLA GARD.",33.9250177,-115.9269019,0,2,3,4
6352142,840,14,98,"FOLSOM",38.7202247,-121.0356899,76,1,5,4
6356877,840,17,2,"GREAT DIVIDE",40.8403233,-107.6901017,3,0,9,4
6352744,840,17,3,"YAMPA",40.1531859,-106.874918,79,0,1,4
6353229,840,17,311,"COMO",39.4106807,-105.9687199,56,9,2,4
6351468,840,17,41,"TARRYALL",39.0800627,-105.4160009,25,0,1,4
6352131,840,17,422,"Cortez 2",37.5166544,-108.46451,149,0,4,4
6351662,840,17,46,"CASTLETON",38.5920517,-106.9174979,13,4,1,4
6352938,840,18,1,"MYSTIC",41.3360007,-71.9642159,304,0,1,4
6350707,840,18,11,"DANBURY",41.3362789,-73.5313225,148,4,3,4
6351299,840,2,109,"LAKEVIEW",34.3086241,-85.9323092,130,1,1,4
6351881,840,2,14,"SMYER LAKE",33.4549551,-86.6010915,219,32,2,4
6351330,840,2,140,"DAUPHIN IS 2",30.248466,-88.1123348,452,12,8,4
6350662,840,2,205,"VERNON",33.6853138,-88.1671198,17,0,4,4
6351901,840,2,211,"AUTAUGAVILLE",32.4860839,-86.5697685,13,2,5,4
6351888,840,2,217,"ST. ELMO",30.4866365,-88.3854517,442,17,16,4
6351896,840,2,218,"BAY MINETTE",30.803493,-87.6374375,146,5,3,4
6350658,840,2,59,"CARROLLTON",33.2811827,-88.0092154,20,1,12,4
6353647,840,2,65,"CALEBEE",32.4341515,-85.8711729,38,3,1,4
6352325,840,2,69,"GEORGETOWN",30.9422777,-88.3523559,202,5,2,4
6351628,840,21,109,"GEORGETOWN",38.7324037,-75.4638509,88,0,1,4
6351121,840,25,113,"ISLAND GROVE",29.4553574,-82.119094,41,1,4,4
6352125,840,25,116,"CITRUS PARK",28.0402277,-82.5089729,0,18,2,4
6351155,840,25,178,"REDLANDS",25.618989,-80.4147339,321,4,16,4
6351971,840,25,207,"SEMINOLE HILLS 2",30.8137132,-85.780054,18,1,1,4
6353224,840,25,24,"CHILDS",27.3232866,-81.4189503,128,2,10,4
6351876,840,25,25,"SCOTTSMOOR",28.7481187,-80.8712309,88,0,3,4
6353599,840,25,283,"SUGARLOAF KEY 2",24.597703,-81.5829559,19,3,3,4
6350904,840,25,30,"KENANSVILLE",27.9626301,-80.9673345,100,0,1,4
6350932,840,25,5,"BROAD BRANCH",30.3372497,-85.2869789,80,0,1,4
6351912,840,25,60,"CALLAHAN",30.5196049,-81.9519897,90,0,1,4
6352987,840,25,68,"WINTER GARDN",28.6901383,-81.5469756,1249,6,2,4
6350630,840,25,74,"ST LUCIE",27.2364427,-80.5471555,116,0,9,4
6351122,840,25,910,"WEBB",26.8177916,-81.9247336,194,3,3,4
6351156,840,25,912,"HOLEY LAND",26.3353906,-80.5399018,51,2,3,4
6351123,840,25,916,"RIDGE HARBOR",26.9950167,-81.9587398,144,5,1,4
6353412,840,25,918,"WILDERNES PK",28.5692767,-80.9969329,92,2,7,4
6350667,840,27,158,"TARVER",30.6012759,-82.706828,18,0,1,4
6353172,840,27,19,"LINCOLNTON",33.7890197,-82.4803579,82,0,3,4
6352786,840,27,24,"ATHENS",34.0324127,-83.3156813,45,3,1,4
6350680,840,27,4,"STOCKTON",30.9276387,-83.0293039,90,1,1,4
6350866,840,27,430,"STONEY POINT 2",33.6511789,-85.2195466,76,10,1,4
6353374,840,3,125,"YAKUTAT",59.4439512,-139.5646039,18,0,1,4
6353737,840,3,231,"Kodiak 2",57.8128265,-152.6177,51,4,1,4
6350887,840,33,226,"ALMO",42.2100017,-113.8402099,22,3,1,4
6353681,840,34,19,"GULFPORT",40.8036571,-91.0568488,28,0,7,4
6352127,840,34,22,"TERRE HAUTE",40.6514497,-90.9814019,0,0,1,4
6351703,840,34,3,"HOLCOMB",42.0711057,-89.0756312,94,2,40,4
6350874,840,34,302,"LAKE SUMMERSET",42.4617907,-89.3817229,15,1,3,4
6352397,840,34,316,"DUDLEYVILLE",38.8433817,-89.3901378,0,0,1,4
6352401,840,34,53,"BEAUCOUP",38.3511978,-89.2943026,0,0,1,4
6352415,840,34,56,"OLNEY",38.70688,-88.1676148,0,0,11,4
6353155,840,35,7,"COLUMBIA CTY",41.0188097,-85.4900279,94,5,1,4
6352971,840,35,900,"HOOSIER",39.0147985,-86.4011865,2,2,1,4
6353708,840,35,901,"INDIANA DUNE",41.70464,-86.9325362,80,0,1,4
6351194,840,36,21,"DINSDALE",42.2393377,-92.5335079,30,1,7,4
6351646,840,36,24,"SCRANTON",42.041859,-94.571273,19,2,2,4
6350787,840,36,27,"WASHTA",42.6484757,-95.7210459,79,8,2,4
6355907,840,36,28,"SIOUX CITY",42.4902437,-96.3743819,128,6,1,4
6350907,840,36,3,"MELROSE",40.8887105,-93.1717427,37,1,3,4
6352151,840,38,1,"MELROSE",37.0321381,-94.9950424,22,2,1,4
6352364,840,38,309,"Trading Post",38.215197,-94.6125164,8,0,38,4
6351236,840,38,317,"Severance",39.7839097,-95.2272709,7,1,1,4
6350852,840,38,36,"GOVE",38.9009177,-100.2439639,15,0,1,4
6352496,840,39,118,"Beattyville 2",37.6333333,-83.8,32,0,1,4
6352492,840,39,124,"Hodgenville 2",37.5839876,-85.7373309,52,0,1,4
6350671,840,42,106,"LTL CHENIER",29.7706489,-93.0158239,7,0,2,4
6350648,840,42,16,"DE RIDDER",30.8315727,-93.3184289,55,0,41,4
6350647,840,42,207,"Sabine NWR 2",29.8912193,-93.401584,17,0,17,4
6353304,840,42,309,"PORT ALLEN",30.4743657,-91.2112109,445,2,1,4
6353631,840,42,32,"GREENSBURG",30.8571966,-90.7326251,129,2,56,4
6350650,840,42,52,"KAPLAN",29.9956057,-92.5966809,23,1,48,4
6350657,840,42,56,"DE QUINCY",30.4099932,-93.1678412,51,0,68,4
6352088,840,42,906,"BATON ROUGE",30.4157544,-91.1801812,315,9,1,4
6352543,840,44,37,"CAMBRIDGE",45.0210757,-69.4418239,102,1,1,4
6351022,840,46,112,"IJAMSVILLE",39.2945828,-77.3066703,122,2,2,4
6351868,840,46,15,"BACHMAN MILL",39.6359624,-76.9692792,48,0,1,4
6353411,840,46,37,"PINEY NECK",39.10312,-76.192383,75,0,10,4
6353392,840,46,4,"OLDTOWN",39.5429312,-78.6014791,4,3,1,4
6351073,840,46,47,"COKESBURY",38.1651924,-75.5797027,27,2,1,4
6351174,840,46,53,"FINZEL",39.7216828,-78.9262269,40,5,1,4
6351101,840,46,55,"PINEY GROVE",39.6919359,-78.4102428,6,5,1,4
6351063,840,46,56,"Forest Grove",38.558592,-76.972531,178,2,1,4
6351031,840,47,18,"CUMMINGTON",42.4645579,-72.9055765,39,14,1,4
6351263,840,47,3,"MARION",41.7147936,-70.7712211,134,0,1,4
6351693,840,47,5,"PRATTVILLE",41.9386087,-71.0799209,94,2,1,4
6352182,840,49,909,"ALMENA",42.3487507,-85.7452919,69,0,1,4
6351539,840,50,6,"ASH CREEK",43.5872765,-96.1830378,61,7,1,4
6352264,840,51,113,"EMBRY",33.5589457,-89.3902589,9,1,1,4
6351104,840,51,20,"CYBUR",30.7939126,-89.7137542,15,0,1,4
6350898,840,51,22,"TUPELO",34.2998857,-88.5977339,46,3,6,4
6352358,840,51,41,"Holly Springs",34.3507798,-89.1849649,0,1,1,4
6352211,840,52,14,"GRAYDON",37.4542087,-93.513291,47,1,1,4
6352154,840,53,11,"OSWEGO",48.0596931,-105.9946591,0,4,2,4
6350801,840,54,1,"JULIAN",40.5520447,-95.7947529,45,4,1,4
6353073,840,54,11,"STRATTON",40.0025497,-101.2298429,12,0,2,4
6350966,840,54,15,"RICHLAND",41.4820177,-97.1945039,120,0,2,4
6352594,840,54,39,"CRESCENT LK",41.7858723,-102.4579398,4,0,1,4
6351284,840,54,7,"KEARNEY",40.6406757,-98.8760679,17,0,2,4
6352273,840,54,8,"SUMNER",40.9376453,-99.5023032,10,0,2,4
6351230,840,54,901,"Pine Ridge",42.7519425,-102.9147494,12,0,1,4
6353440,840,55,29,"BEATTY",36.9072027,-116.7617883,4,0,3,4
6351202,840,55,32,"JEAN LAKE",35.7204427,-115.2094039,0,17,1,4
6351672,840,55,33,"NELSON",35.7087118,-114.7110604,17,2,3,4
6351716,840,55,906,"ASH MEADOWS",36.4907307,-116.3432079,6,1,11,4
6353048,840,59,20,"BLOOMSBURY",40.6572687,-75.0997599,118,3,1,4
6351082,840,59,30,"OCEAN CITY",39.2953945,-74.5547951,0,0,1,4
6350660,840,6,107,"PEACH SPRING",35.5541565,-113.3760172,112,0,1,4
6350652,840,6,108,"SELIGMAN",35.2307957,-112.5859679,70,2,3,4
6351904,840,6,121,"CASA GRANDE",33.0385437,-111.3789069,15,6,4,4
6350631,840,6,126,"Ajo 2",32.4655,-112.86988,106,4,13,4
6352231,840,6,18,"QUARTZSITE",33.6562037,-114.2169649,30,1,2,4
6350643,840,6,20,"NEW RIVER",33.7034749,-112.2723363,226,15,3,4
6351447,840,6,24,"LAGUNA",32.8332815,-114.3988546,11,2,530,4
6350960,840,6,25,"DATELAND",32.9285617,-113.5413359,4,0,12,4
6351804,840,6,32,"PATAGONIA",31.5175977,-110.7949529,14,0,8,4
6350645,840,6,56,"RIVIERA",35.1226722,-114.582156,31,3,1,4
6350632,840,6,70,"PALO VERDE",33.3339864,-112.677217,26,2,8,4
6351526,840,6,71,"BARTLETT RES",33.8177037,-111.6398389,27,0,32,4
6351434,840,6,74,"ARABY",32.8548017,-114.4452209,106,9,365,4
6351621,840,6,78,"REDINGTON",32.5434377,-110.5053099,4,0,1,4
6350656,840,6,82,"SAHUARITA",31.9576267,-110.9446259,6,2,4,4
6352699,840,60,116,"CLAUNCH 2",34.05,-105.8166667,0,0,1,4
6353640,840,60,17,"COOLEY LAKE",34.1098564,-104.2297055,4,1,8,4
6351603,840,60,29,"LAKEWOOD",32.6557967,-104.3957139,12,9,1,4
6350749,840,60,60,"GALLINAS",35.6605096,-105.3361242,15,1,2,4
6350731,840,60,80,"HOBBS",32.8420703,-103.1450556,36,2,3,4
6352007,840,61,50,"CANADICE L",42.711382,-77.591937,76,3,1,4
6352215,840,63,101,"SUPPLY",33.9225168,-78.2125169,118,6,1,4
6352866,840,63,106,"ROWLAND",34.4715967,-79.2005609,122,10,7,4
6352449,840,63,107,"MILLTAIL CR",35.8639187,-75.8611599,6,0,1,4
6353302,840,63,119,"SAWMILL",35.8278747,-81.6405339,186,5,1,4
6350940,840,64,103,"MONTPELIER",46.7251818,-98.797372,11,0,9,4
6353433,840,64,11,"HORSEHEAD LK",47.0675197,-99.6292032,0,0,4,4
6355823,840,64,12,"BUCHANAN",47.0807973,-99.0545676,10,0,2,4
6351244,840,64,13,"BOWESMONT",48.7529697,-97.1848759,0,0,1,4
6351460,840,64,18,"NILES",48.2672307,-99.3513109,7,1,5,4
6353436,840,64,41,"DOUGLAS CRK",47.7465897,-101.5077209,6,0,1,4
6352184,840,64,5,"LAKE GEORGE",46.8060287,-99.4688039,12,0,8,4
6353494,840,64,9,"COOPERSTOWN",47.4859247,-98.2439809,11,2,1,4
6356163,840,67,11,"BARON",35.8426817,-94.8876259,8,1,2,4
6350944,840,67,125,"SKIATOOK",36.3614547,-96.0493689,8,0,20,4
6352441,840,67,28,"WAKITA",36.8835027,-97.8572699,3,0,1,4
6350992,840,67,68,"WOODWARD",36.2392945,-99.5786444,8,1,1,4
6352545,840,69,249,"SHEAVILLE",43.3301972,-117.08403,0,0,1,4
6353346,840,69,41,"GARFIELD",45.2552468,-122.2563686,112,7,2,4
6353359,840,69,8,"IMNAHA",45.72192,-116.7795945,0,14,1,4
6354998,840,7,901,"MAGAZINE MTN",35.1599347,-93.4248279,0,0,3,4
6352335,840,72,126,"LTL PINE CR",41.4517767,-77.2775949,21,2,1,4
6350721,840,72,180,"SCHAEFFERSTOWN 2",40.2953187,-76.3233736,75,1,1,4
6351932,840,72,29,"MAWR GLEN",41.3121387,-76.6638159,54,11,2,4
6351027,840,72,42,"CANADENSIS",41.2581129,-75.231938,159,2,1,4
6351044,840,72,53,"KAYLOR",40.9651065,-79.7089598,170,0,5,4
6353352,840,80,25,"Campobello",35.055104,-82.15584,0,0,2,4
6351408,840,81,11,"RAYMOND",44.9067977,-97.9423379,6,5,1,4
6352361,840,81,3,"HOWARD",43.9499467,-97.4702229,10,0,2,4
6351343,840,81,31,"HARDING",45.2341239,-103.7823662,3,2,3,4
6352891,840,81,44,"LACREEK",43.0190774,-101.4921774,34,7,1,4
6351922,840,82,19,"BELOTES BEND",36.3259217,-86.3315439,25,9,1,4
6350692,840,82,202,"PAWPAW 2",36.3065622,-89.364692,17,4,9,4
6351065,840,82,7,"BIG SANDY",36.3584295,-88.0066271,38,9,1,4
6352565,840,83,1,"LAG ATASCOSA",26.1912547,-97.3519969,0,1,2,4
6353037,840,83,115,"EL SAUZ",26.5738227,-98.8715669,2,1,7,4
6352905,840,83,135,"OAK GROVE 2",30.7848996,-95.8000355,106,1,1,4
6352058,840,83,140,"DRIPPING SPG",30.2495701,-98.0582098,31,0,4,4
6350894,840,83,159,"CHANDLER 2",32.2333023,-95.5174446,168,1,46,4
6351128,840,83,17,"CAMPBELLTON",28.6737143,-98.38854,71,8,4,4
6351513,840,83,2,"RACHAL",26.8901748,-98.135998,81,4,1,4
6352638,840,83,20,"WINNIE",29.6706502,-94.3415601,52,0,121,4
6351132,840,83,209,"ENCINAL 2",27.9766671,-99.266437,8,4,2,4
6352945,840,83,303,"SEJITA",27.2961057,-98.5051649,31,1,1,4
6351369,840,83,320,"PRESIDIO",29.5704974,-104.3750526,16,0,2,4
6353019,840,83,330,"COYANDA DRAW",30.6112157,-103.3672874,7,9,2,4
6353005,840,83,331,"TOYAHVALE",30.8111277,-103.9442869,54,2,1,4
6352086,840,83,336,"BONNER",31.8611947,-96.2228399,95,1,1,4
6353296,840,83,343,"MENTONE",31.7050087,-103.5995099,203,10,1,4
6353282,840,83,344,"SALT FLAT",31.7554957,-104.9764329,204,1,3,4
6353040,840,83,346,"CANUTILLO",31.846782,-106.6131975,905,0,1,4
6350738,840,83,348,"EASTON",32.3870612,-94.5702105,121,4,25,4
6351713,840,83,350,"WILLS POINT",32.7789408,-96.0240475,11,0,17,4
6353684,840,83,353,"HAWLEY",32.5914336,-99.8104549,0,0,2,4
6350720,840,83,359,"GREENVILLE",33.1368767,-96.1615219,60,4,1,4
6352727,840,83,364,"DOUGHERTY",33.9192767,-101.0640709,2,0,2,4
6353097,840,83,390,"MARATHON",30.2378528,-103.3781816,67,2,10,4
6351710,840,83,402,"Loyola Beach 2",27.3477527,-97.695112,0,0,1,4
6350699,840,83,410,"CAVASARA CR.",27.0420753,-99.4368652,27,0,2,4
6350730,840,83,432,"QUITMAN CANYON 2",31.0025107,-105.55087,1,0,3,4
6351829,840,83,438,"COMANCHE",31.6159727,-98.6520979,4,0,1,4
6350675,840,83,507,"Bayside 3",28.03785,-97.160194,31,1,31,4
6351817,840,83,64,"SELDEN",32.1649434,-98.0495578,0,0,1,4
6351917,840,83,67,"ALBANY",32.8297577,-99.1330879,18,0,1,4
6350845,840,83,82,"HOT SPRINGS",29.1904253,-103.0065204,20,0,1,4
6353314,840,83,83,"BLACK GAP",29.4492397,-102.8239829,3,0,3,4
6350678,840,83,86,"RANKIN",31.2059844,-101.9691922,26,0,3,4
6353294,840,83,90,"DELAWARE CRK",31.840983,-104.199257,22,0,5,4
6352568,840,83,901,"L. ATASCOSA NWR",26.2449087,-97.3490589,1,0,2,4
6351135,840,83,903,"McFaddin",28.5408937,-96.9822745,2,1,1,4
6352722,840,83,97,"CIRCLE",34.2015977,-102.2361909,0,0,1,4
6352755,840,85,169,"SHIVWITZ",37.0690767,-113.7700499,2,0,1,4
6352553,840,85,251,"PEPLIN MOUNTAIN",41.6548957,-113.1803129,0,0,3,4
6353663,840,85,306,"KAMAS",40.6360057,-111.3142929,115,1,1,4
6352513,840,85,311,"FERRON",39.3222457,-111.4426679,3,5,2,4
6350760,840,85,318,"CANYON RIMS",38.1882837,-109.4157869,1,28,1,4
6352648,840,88,42,"BRODNAX",36.6079187,-78.0088473,57,0,1,4
6353409,840,88,49,"MORAN",37.2315367,-78.2602839,53,9,1,4
6350847,840,88,910,"GLOUCESTER",37.4990712,-76.4739316,60,3,1,4
6355817,840,88,917,"CAPE CHARLES",37.1171662,-75.9688638,23,2,3,4
6353635,840,89,19,"RIMROCK",46.6387037,-121.3902819,39,0,1,4
6351828,840,89,63,"POTHOLES",46.9700517,-119.3451239,55,6,1,4
6353031,840,89,9,"TAHOLAH",47.3475467,-124.2942279,106,0,3,4
6352646,840,89,951,"HORN RAPIDS",46.3915681,-119.4109939,74,2,1,4
6352603,840,90,36,"WASHBURN",39.0904426,-81.0341349,39,0,1,4
6352969,840,91,307,"RHINELANDER",45.6998027,-89.1251229,14,1,1,4
6353335,840,91,31,"ESDAILE",44.6509917,-92.4279399,149,6,1,4
6351737,840,91,39,"STRATFORD",44.6989087,-90.0650949,57,5,1,4
6351649,840,92,106,"RYAN PARK",41.3238637,-106.5043939,39,20,1,4
6351477,840,92,111,"CHUGWATER",41.7563687,-104.8219149,4,0,1,4
6352668,840,92,2,"CODY",44.4668237,-109.1344079,47,0,1,4
6352474,840,92,901,"YELLOWSTONE",44.7718717,-110.4577709,388,7,8,4
6355113,124,11,223,"PEMBERTON",50.14379,-122.95793,127,1,1,5
6354276,124,4,127,"VIKING",53.10329,-111.76012,2,0,2,5
6354005,124,4,508,"BASSANO",50.83397,-112.45127,5,0,6,5
6354603,124,45,11,"BUTLER",49.77591,-101.34963,8,1,1,5
6356374,124,45,13,"TYNDALL",50.07638,-96.60014,0,2,1,5
6356132,124,45,218,"BIRNIE",50.58765,-99.44659,0,0,1,5
6355197,124,45,305,"St. Claude",49.57677,-98.30078,4,0,1,5
6357096,124,45,7,"MATHER",49.04413,-99.21111,0,0,1,5
6367166,124,57,19,"NORTHERN ARM",49.17495,-55.37649,72,0,1,5
6358948,124,57,23,"PORT SAUNDERS",50.69045,-57.34239,78,0,2,5
6355757,124,68,1,"DUNNVILLE",42.89129,-79.33581,402,8,1,5
6354197,124,68,226,"PETAWAWA",45.99484,-77.41658,4,0,1,5
6356025,124,68,8,"LISTOWEL",43.66958,-80.73789,48,0,3,5
6354549,124,76,165,"CAP D'ESPOIR",48.41961,-64.31785,1,1,50,5
6355405,124,76,5,"VERCHÈRES",45.72505,-73.40518,37,0,1,5
6354324,124,76,68,"PTE-A-LA-FRÉGATE",49.20396,-64.92619,63,4,1,5
6357092,124,79,112,"TYVAN",50.00361,-103.57591,11,0,4,5
6359233,124,79,114,"DRINKWATER",50.30948,-105.03062,19,4,1,5
6356453,124,79,123,"FARRERDALE",51.41636,-105.82708,5,0,1,5
6356272,124,79,13,"LUMSDEN",50.63258,-104.92801,80,0,1,5
6355899,124,79,132,"ABERDEEN",52.0567,-106.21899,8,0,3,5
6356201,124,79,14,"MOOSE JAW",50.33853,-105.39733,13,0,2,5
6360186,124,79,150,"DORINTOSH",54.42174,-108.62772,0,0,1,5
6354804,124,79,2,"ARCOLA",49.61003,-102.59344,31,0,1,5
6356471,840,14,106,"MESA GRANDE",33.1990869,-116.7862853,6,0,1,5
6363826,840,14,107,"LAKE HEMET",33.6681143,-116.6706725,137,1,1,5
6353805,840,14,112,"PEARBLOSSOM",34.5208799,-117.9406162,45,1,4,5
6353827,840,14,137,"JACUMBA",32.6119997,-116.2002339,87,0,5,5
6355241,840,14,169,"MCCLOUD",41.2323207,-122.1355519,70,1,1,5
6353995,840,14,177,"CEDARVILLE",41.5295757,-120.1718519,14,0,4,5
6358021,840,14,179,"YOLLA BOLLY",40.0279597,-122.6387259,51,0,24,5
6354340,840,14,181,"GENESEE",40.2017613,-120.623502,13,1,1,5
6356067,840,14,186,"MARK WEST",38.5498734,-122.719303,212,0,1,5
6355599,840,14,190,"COPPEROPOLIS",37.9834939,-120.6452578,474,9,9,5
6369475,840,14,231,"JOSHUA TREE 2",34.0138414,-116.16262,263,8,1,5
6354740,840,14,240,"WILLOW SPRINGS 2",34.971073,-118.148742,17,2,4,5
6354335,840,14,345,"Harbor Lake 2",33.7909207,-118.2918,865,2,2,5
6356867,840,14,352,"STATEN IS.",38.1231944,-121.525076,46,0,2,5
6356792,840,14,37,"VALLEY WELLS",35.473722,-115.7029053,0,0,6,5
6353775,840,14,49,"PALO VERDE",33.4048617,-114.7292329,70,0,898,5
6353806,840,14,503,"Tracy 2",37.665124,-121.73284,61,0,13,5
6354477,840,14,59,"INYOKERN",35.6076917,-117.800197,15,4,6,5
6356793,840,14,64,"TECOPA",35.8040435,-116.1930811,11,0,1,5
6354916,840,14,83,"FAIRFAX",37.9851247,-122.5909499,312,1,3,5
6353776,840,14,89,"NILAND",33.2200507,-115.4847789,49,4,20,5
6353870,840,14,907,"CHOLLA GARD.",33.9250177,-115.9269019,20,5,9,5
6355598,840,14,98,"FOLSOM",38.7202247,-121.0356899,65,2,1,5
6356864,840,17,2,"GREAT DIVIDE",40.8403233,-107.6901017,1,0,2,5
6358045,840,17,221,"NEEGRANDE",38.2958688,-102.7381166,9,0,1,5
6356633,840,17,301,"DINOSAUR",40.2777657,-108.5596319,2,0,1,5
6356399,840,17,307,"JULESBURG",40.9679121,-102.3257889,2,0,1,5
6354205,840,17,320,"KARVAL",38.7624107,-103.3489149,8,0,5,5
6355009,840,17,41,"TARRYALL",39.0800627,-105.4160009,17,0,1,5
6355081,840,2,141,"ALABAMA PT 2",30.2816323,-87.5183917,457,4,1,5
6354450,840,2,142,"ELBERTA",30.370222,-87.6024375,284,11,1,5
6355980,840,2,211,"AUTAUGAVILLE",32.4860839,-86.5697685,17,1,1,5
6353832,840,2,213,"CITRONELLE",31.1365731,-88.2207774,33,0,15,5
6355217,840,2,215,"HELICON",31.9052647,-86.1853409,20,1,2,5
6353931,840,2,218,"BAY MINETTE",30.803493,-87.6374375,152,2,1,5
6356542,840,2,65,"CALEBEE",32.4341515,-85.8711729,40,5,20,5
6353874,840,2,69,"GEORGETOWN",30.9422777,-88.3523559,276,8,1,5
6354041,840,2,71,"WHEELER DAM",34.7961251,-87.3837235,116,1,1,5
6354326,840,21,1,"MT PLEASANT",39.5003037,-75.6860679,0,1,1,5
6354019,840,21,105,"BLACKBIRD",39.3705837,-75.6392639,2,0,1,5
6357013,840,21,4,"FREDERICA",39.0287137,-75.4652999,149,0,1,5
6353835,840,25,123,"Mabel 2",28.5723877,-81.981682,325,0,2,5
6355379,840,25,178,"REDLANDS",25.618989,-80.4147339,317,2,8,5
6355840,840,25,27,"FT LONESOME",27.6610372,-82.1462286,205,1,1,5
6354546,840,25,71,"SANDY",27.2920427,-82.0563269,85,8,8,5
6355859,840,25,73,"ARBUCKLE",27.7611546,-81.4536353,245,2,47,5
6356918,840,25,79,"HOMESTEAD",25.4912637,-80.5425082,105,7,11,5
6356666,840,25,925,"MERRITT ISLAND 2",28.7856862,-80.800827,49,0,5,5
6353879,840,27,123,"WHITESBURG",33.6361338,-84.8855164,149,0,1,5
6355481,840,27,24,"ATHENS",34.0324127,-83.3156813,81,0,1,5
6355480,840,27,335,"PLEASANT HILL",34.906261,-84.5124264,115,0,1,5
6355895,840,3,125,"YAKUTAT",59.4439512,-139.5646039,18,1,1,5
